,RegionName,StateName,Year-Month,ZORI,AffectedCity,AffectedTime,Year,Month,TimeTrend,ZORI-Lag1
6904,"Los Angeles, CA",CA,2016-03-31,1856.154801866159,0,0,2016,3,14,1844.7900336096225
6905,"Chicago, IL",IL,2016-03-31,1435.0021639172212,0,0,2016,3,14,1421.9305674809614
6906,"Dallas, TX",TX,2016-03-31,1092.594058332882,1,0,2016,3,14,1089.705983174549
6907,"Houston, TX",TX,2016-03-31,1198.0794719107607,0,0,2016,3,14,1183.7245218579324
6908,"Washington, DC",VA,2016-03-31,1768.0935394598696,1,0,2016,3,14,1761.5813742291089
6909,"Philadelphia, PA",PA,2016-03-31,1296.305690623114,0,0,2016,3,14,1282.885334687879
6910,"Miami, FL",FL,2016-03-31,1467.5469506230895,0,0,2016,3,14,1450.7811720443283
6911,"Atlanta, GA",GA,2016-03-31,1103.186191141809,1,0,2016,3,14,1086.854550907832
6912,"Boston, MA",MA,2016-03-31,2162.949784108954,0,0,2016,3,14,2143.554065662544
6913,"Phoenix, AZ",AZ,2016-03-31,906.526649802573,1,0,2016,3,14,898.3422353422548
6914,"San Francisco, CA",CA,2016-03-31,2515.720700618277,0,0,2016,3,14,2513.0055374282583
6915,"Riverside, CA",CA,2016-03-31,1248.9372829634196,0,0,2016,3,14,1251.622904073708
6916,"Detroit, MI",MI,2016-03-31,854.8345486256203,0,0,2016,3,14,856.538438165236
6917,"Seattle, WA",WA,2016-03-31,1455.1931924970693,0,0,2016,3,14,1441.27409004549
6918,"Minneapolis, MN",MN,2016-03-31,1161.2068644334315,0,0,2016,3,14,1159.8818184024444
6919,"San Diego, CA",CA,2016-03-31,1630.6090747806927,0,0,2016,3,14,1626.4318169241092
6920,"Tampa, FL",FL,2016-03-31,1031.3381816652018,1,0,2016,3,14,1029.6936007730817
6921,"Denver, CO",CO,2016-03-31,1362.6883694021572,1,0,2016,3,14,1356.441481560155
6932,"Las Vegas, NV",NV,2016-03-31,898.4450580099256,0,0,2016,3,14,884.085093693168
7396,"New York, NY",NY,2016-04-30,2318.4310617016004,0,0,2016,4,15,2305.343062254334
7397,"Los Angeles, CA",CA,2016-04-30,1866.3851695837743,0,0,2016,4,15,1856.154801866159
7398,"Chicago, IL",IL,2016-04-30,1440.26021144197,0,0,2016,4,15,1435.0021639172212
7399,"Dallas, TX",TX,2016-04-30,1112.9538147072928,1,0,2016,4,15,1092.594058332882
7400,"Houston, TX",TX,2016-04-30,1216.4333306441188,0,0,2016,4,15,1198.0794719107607
7401,"Washington, DC",VA,2016-04-30,1782.0457801538248,1,0,2016,4,15,1768.0935394598696
7402,"Philadelphia, PA",PA,2016-04-30,1305.8766350494575,0,0,2016,4,15,1296.305690623114
7403,"Miami, FL",FL,2016-04-30,1475.5457545622849,0,0,2016,4,15,1467.5469506230895
7404,"Atlanta, GA",GA,2016-04-30,1114.8600059885662,1,0,2016,4,15,1103.186191141809
7405,"Boston, MA",MA,2016-04-30,2175.4510482754963,0,0,2016,4,15,2162.949784108954
7406,"Phoenix, AZ",AZ,2016-04-30,905.3090819399176,1,0,2016,4,15,906.526649802573
7407,"San Francisco, CA",CA,2016-04-30,2525.2295690602077,0,0,2016,4,15,2515.720700618277
7408,"Riverside, CA",CA,2016-04-30,1266.5451926229214,0,0,2016,4,15,1248.9372829634196
7409,"Detroit, MI",MI,2016-04-30,865.5533581716371,0,0,2016,4,15,854.8345486256203
7410,"Seattle, WA",WA,2016-04-30,1477.189204528364,0,0,2016,4,15,1455.1931924970693
7411,"Minneapolis, MN",MN,2016-04-30,1189.6440226220748,0,0,2016,4,15,1161.2068644334315
7412,"San Diego, CA",CA,2016-04-30,1641.982970012154,0,0,2016,4,15,1630.6090747806927
7413,"Tampa, FL",FL,2016-04-30,1035.6175900346277,1,0,2016,4,15,1031.3381816652018
7414,"Denver, CO",CO,2016-04-30,1367.2259338455794,1,0,2016,4,15,1362.6883694021572
7425,"Las Vegas, NV",NV,2016-04-30,898.6925222528025,0,0,2016,4,15,898.4450580099256
7889,"New York, NY",NY,2016-05-31,2333.5087402781523,0,0,2016,5,16,2318.4310617016004
7890,"Los Angeles, CA",CA,2016-05-31,1874.5525200948723,0,0,2016,5,16,1866.3851695837743
7891,"Chicago, IL",IL,2016-05-31,1448.6958014823797,0,0,2016,5,16,1440.26021144197
7892,"Dallas, TX",TX,2016-05-31,1124.1030265162278,1,0,2016,5,16,1112.9538147072928
7893,"Houston, TX",TX,2016-05-31,1223.9835109891196,0,0,2016,5,16,1216.4333306441188
7894,"Washington, DC",VA,2016-05-31,1797.1664289954315,1,0,2016,5,16,1782.0457801538248
7895,"Philadelphia, PA",PA,2016-05-31,1312.9460556304823,0,0,2016,5,16,1305.8766350494575
7896,"Miami, FL",FL,2016-05-31,1476.2302053335256,0,0,2016,5,16,1475.5457545622849
7897,"Atlanta, GA",GA,2016-05-31,1127.072996964322,1,0,2016,5,16,1114.8600059885662
7898,"Boston, MA",MA,2016-05-31,2184.8725002607703,0,0,2016,5,16,2175.4510482754963
7899,"Phoenix, AZ",AZ,2016-05-31,914.2185324894758,1,0,2016,5,16,905.3090819399176
7900,"San Francisco, CA",CA,2016-05-31,2537.139207328783,0,0,2016,5,16,2525.2295690602077
7901,"Riverside, CA",CA,2016-05-31,1270.7594611358277,0,0,2016,5,16,1266.5451926229214
7902,"Detroit, MI",MI,2016-05-31,869.7106370298307,0,0,2016,5,16,865.5533581716371
7903,"Seattle, WA",WA,2016-05-31,1506.1437993014997,0,0,2016,5,16,1477.189204528364
7904,"Minneapolis, MN",MN,2016-05-31,1212.7615004219754,0,0,2016,5,16,1189.6440226220748
7905,"San Diego, CA",CA,2016-05-31,1660.4988796420812,0,0,2016,5,16,1641.982970012154
7906,"Tampa, FL",FL,2016-05-31,1042.9011919389047,1,0,2016,5,16,1035.6175900346277
7907,"Denver, CO",CO,2016-05-31,1383.4501008563277,1,0,2016,5,16,1367.2259338455794
7918,"Las Vegas, NV",NV,2016-05-31,906.6936030633584,0,0,2016,5,16,898.6925222528025
8382,"New York, NY",NY,2016-06-30,2348.4127940752383,0,0,2016,6,17,2333.5087402781523
8383,"Los Angeles, CA",CA,2016-06-30,1884.9245116493253,0,0,2016,6,17,1874.5525200948723
8384,"Chicago, IL",IL,2016-06-30,1457.3925762857202,0,0,2016,6,17,1448.6958014823797
8385,"Dallas, TX",TX,2016-06-30,1136.1328904739069,1,0,2016,6,17,1124.1030265162278
8386,"Houston, TX",TX,2016-06-30,1218.847326615649,0,0,2016,6,17,1223.9835109891196
8387,"Washington, DC",VA,2016-06-30,1807.302293522356,1,0,2016,6,17,1797.1664289954315
8388,"Philadelphia, PA",PA,2016-06-30,1320.769345792282,0,0,2016,6,17,1312.9460556304823
8389,"Miami, FL",FL,2016-06-30,1472.7349951063818,0,0,2016,6,17,1476.2302053335256
8390,"Atlanta, GA",GA,2016-06-30,1133.511597064549,1,0,2016,6,17,1127.072996964322
8391,"Boston, MA",MA,2016-06-30,2201.969724024656,0,0,2016,6,17,2184.8725002607703
8392,"Phoenix, AZ",AZ,2016-06-30,924.436393756308,1,0,2016,6,17,914.2185324894758
8393,"San Francisco, CA",CA,2016-06-30,2550.057103552138,0,0,2016,6,17,2537.139207328783
8394,"Riverside, CA",CA,2016-06-30,1285.156893849177,0,0,2016,6,17,1270.7594611358277
8395,"Detroit, MI",MI,2016-06-30,879.3686213354315,0,0,2016,6,17,869.7106370298307
8396,"Seattle, WA",WA,2016-06-30,1532.6085010109937,0,0,2016,6,17,1506.1437993014997
8397,"Minneapolis, MN",MN,2016-06-30,1226.355860462939,0,0,2016,6,17,1212.7615004219754
8398,"San Diego, CA",CA,2016-06-30,1680.6802388292497,0,0,2016,6,17,1660.4988796420812
8399,"Tampa, FL",FL,2016-06-30,1044.6047972255856,1,0,2016,6,17,1042.9011919389047
8400,"Denver, CO",CO,2016-06-30,1398.1388426226224,1,0,2016,6,17,1383.4501008563277
8411,"Las Vegas, NV",NV,2016-06-30,907.1998466795465,0,0,2016,6,17,906.6936030633584
8875,"New York, NY",NY,2016-07-31,2362.461228669444,0,0,2016,7,18,2348.4127940752383
8876,"Los Angeles, CA",CA,2016-07-31,1900.4562900854264,0,0,2016,7,18,1884.9245116493253
8877,"Chicago, IL",IL,2016-07-31,1463.7596713905402,0,0,2016,7,18,1457.3925762857202
8878,"Dallas, TX",TX,2016-07-31,1137.7918458672773,1,0,2016,7,18,1136.1328904739069
8879,"Houston, TX",TX,2016-07-31,1216.3592317706532,0,0,2016,7,18,1218.847326615649
8880,"Washington, DC",VA,2016-07-31,1814.7683900522984,1,0,2016,7,18,1807.302293522356
8881,"Philadelphia, PA",PA,2016-07-31,1320.613621494765,0,0,2016,7,18,1320.769345792282
8882,"Miami, FL",FL,2016-07-31,1472.2587722334915,0,0,2016,7,18,1472.7349951063818
8883,"Atlanta, GA",GA,2016-07-31,1143.560241048837,1,0,2016,7,18,1133.511597064549
8884,"Boston, MA",MA,2016-07-31,2207.722887894622,0,0,2016,7,18,2201.969724024656
8885,"Phoenix, AZ",AZ,2016-07-31,932.2639763278648,1,0,2016,7,18,924.436393756308
8886,"San Francisco, CA",CA,2016-07-31,2553.586525766777,0,0,2016,7,18,2550.057103552138
8887,"Riverside, CA",CA,2016-07-31,1283.1797837721288,0,0,2016,7,18,1285.156893849177
8888,"Detroit, MI",MI,2016-07-31,877.9556168497104,0,0,2016,7,18,879.3686213354315
8889,"Seattle, WA",WA,2016-07-31,1552.047372515055,0,0,2016,7,18,1532.6085010109937
8890,"Minneapolis, MN",MN,2016-07-31,1222.376905072721,0,0,2016,7,18,1226.355860462939
8891,"San Diego, CA",CA,2016-07-31,1698.7978760121985,0,0,2016,7,18,1680.6802388292497
8892,"Tampa, FL",FL,2016-07-31,1046.3041743883018,1,0,2016,7,18,1044.6047972255856
8893,"Denver, CO",CO,2016-07-31,1404.1841231566636,1,0,2016,7,18,1398.1388426226224
8904,"Las Vegas, NV",NV,2016-07-31,915.6144407325488,0,0,2016,7,18,907.1998466795465
9368,"New York, NY",NY,2016-08-31,2369.1155541228045,0,0,2016,8,19,2362.461228669444
9369,"Los Angeles, CA",CA,2016-08-31,1909.7116668017568,0,0,2016,8,19,1900.4562900854264
9370,"Chicago, IL",IL,2016-08-31,1467.9830829656642,0,0,2016,8,19,1463.7596713905402
9371,"Dallas, TX",TX,2016-08-31,1145.129604166088,1,0,2016,8,19,1137.7918458672773
9372,"Houston, TX",TX,2016-08-31,1207.8889663650368,0,0,2016,8,19,1216.3592317706532
9373,"Washington, DC",VA,2016-08-31,1817.184301214932,1,0,2016,8,19,1814.7683900522984
9374,"Philadelphia, PA",PA,2016-08-31,1318.3888305431644,0,0,2016,8,19,1320.613621494765
9375,"Miami, FL",FL,2016-08-31,1476.3658126734726,0,0,2016,8,19,1472.2587722334915
9376,"Atlanta, GA",GA,2016-08-31,1147.3560563303135,1,0,2016,8,19,1143.560241048837
9377,"Boston, MA",MA,2016-08-31,2206.527908592627,0,0,2016,8,19,2207.722887894622
9378,"Phoenix, AZ",AZ,2016-08-31,935.5915752141452,1,0,2016,8,19,932.2639763278648
9379,"San Francisco, CA",CA,2016-08-31,2555.862261929488,0,0,2016,8,19,2553.586525766777
9380,"Riverside, CA",CA,2016-08-31,1291.7034099310447,0,0,2016,8,19,1283.1797837721288
9381,"Detroit, MI",MI,2016-08-31,887.7190354481702,0,0,2016,8,19,877.9556168497104
9382,"Seattle, WA",WA,2016-08-31,1552.8916132089553,0,0,2016,8,19,1552.047372515055
9383,"Minneapolis, MN",MN,2016-08-31,1223.3430965997431,0,0,2016,8,19,1222.376905072721
9384,"San Diego, CA",CA,2016-08-31,1709.6414866106416,0,0,2016,8,19,1698.7978760121985
9385,"Tampa, FL",FL,2016-08-31,1041.7164857936325,1,0,2016,8,19,1046.3041743883018
9386,"Denver, CO",CO,2016-08-31,1407.4095407330929,1,0,2016,8,19,1404.1841231566636
9397,"Las Vegas, NV",NV,2016-08-31,922.2298779981818,0,0,2016,8,19,915.6144407325488
9861,"New York, NY",NY,2016-09-30,2370.825646479708,0,0,2016,9,20,2369.1155541228045
9862,"Los Angeles, CA",CA,2016-09-30,1919.1829147414016,0,0,2016,9,20,1909.7116668017568
9863,"Chicago, IL",IL,2016-09-30,1459.9497376271838,0,0,2016,9,20,1467.9830829656642
9864,"Dallas, TX",TX,2016-09-30,1149.3342344781845,1,0,2016,9,20,1145.129604166088
9865,"Houston, TX",TX,2016-09-30,1206.628411765777,0,0,2016,9,20,1207.8889663650368
9866,"Washington, DC",VA,2016-09-30,1814.542715623953,1,0,2016,9,20,1817.184301214932
9867,"Philadelphia, PA",PA,2016-09-30,1317.904179218108,0,0,2016,9,20,1318.3888305431644
9868,"Miami, FL",FL,2016-09-30,1486.1328563247357,0,0,2016,9,20,1476.3658126734726
9869,"Atlanta, GA",GA,2016-09-30,1152.2623957177912,1,0,2016,9,20,1147.3560563303135
9870,"Boston, MA",MA,2016-09-30,2197.0336752784497,0,0,2016,9,20,2206.527908592627
9871,"Phoenix, AZ",AZ,2016-09-30,939.722579771118,1,0,2016,9,20,935.5915752141452
9872,"San Francisco, CA",CA,2016-09-30,2549.0517785237184,0,0,2016,9,20,2555.862261929488
9873,"Riverside, CA",CA,2016-09-30,1289.5919301531403,0,0,2016,9,20,1291.7034099310447
9874,"Detroit, MI",MI,2016-09-30,887.6840169833636,0,0,2016,9,20,887.7190354481702
9875,"Seattle, WA",WA,2016-09-30,1555.4263934954083,0,0,2016,9,20,1552.8916132089553
9876,"Minneapolis, MN",MN,2016-09-30,1225.609594755495,0,0,2016,9,20,1223.3430965997431
9877,"San Diego, CA",CA,2016-09-30,1714.5060188389673,0,0,2016,9,20,1709.6414866106416
9878,"Tampa, FL",FL,2016-09-30,1049.7463104563444,1,0,2016,9,20,1041.7164857936325
9879,"Denver, CO",CO,2016-09-30,1398.006356815053,1,0,2016,9,20,1407.4095407330929
9890,"Las Vegas, NV",NV,2016-09-30,925.5312519992536,0,0,2016,9,20,922.2298779981818
10354,"New York, NY",NY,2016-10-31,2362.5438894534573,0,0,2016,10,21,2370.825646479708
10355,"Los Angeles, CA",CA,2016-10-31,1925.723019530042,0,0,2016,10,21,1919.1829147414016
10356,"Chicago, IL",IL,2016-10-31,1450.9204315121026,0,0,2016,10,21,1459.9497376271838
10357,"Dallas, TX",TX,2016-10-31,1158.3787812601456,1,0,2016,10,21,1149.3342344781845
10358,"Houston, TX",TX,2016-10-31,1205.109938959289,0,0,2016,10,21,1206.628411765777
10359,"Washington, DC",VA,2016-10-31,1800.6430890807765,1,0,2016,10,21,1814.542715623953
10360,"Philadelphia, PA",PA,2016-10-31,1316.3866368147126,0,0,2016,10,21,1317.904179218108
10361,"Miami, FL",FL,2016-10-31,1484.99531914083,0,0,2016,10,21,1486.1328563247357
10362,"Atlanta, GA",GA,2016-10-31,1157.3226614046823,1,0,2016,10,21,1152.2623957177912
10363,"Boston, MA",MA,2016-10-31,2184.8159014660287,0,0,2016,10,21,2197.0336752784497
10364,"Phoenix, AZ",AZ,2016-10-31,936.3391011224948,1,0,2016,10,21,939.722579771118
10365,"San Francisco, CA",CA,2016-10-31,2527.7931875877216,0,0,2016,10,21,2549.0517785237184
10366,"Riverside, CA",CA,2016-10-31,1292.9816054013231,0,0,2016,10,21,1289.5919301531403
10367,"Detroit, MI",MI,2016-10-31,897.8640953151717,0,0,2016,10,21,887.6840169833636
10368,"Seattle, WA",WA,2016-10-31,1554.7942895473857,0,0,2016,10,21,1555.4263934954083
10369,"Minneapolis, MN",MN,2016-10-31,1231.1458629278848,0,0,2016,10,21,1225.609594755495
10370,"San Diego, CA",CA,2016-10-31,1723.5872707548488,0,0,2016,10,21,1714.5060188389673
10371,"Tampa, FL",FL,2016-10-31,1057.9505324246818,1,0,2016,10,21,1049.7463104563444
10372,"Denver, CO",CO,2016-10-31,1386.1792935005024,1,0,2016,10,21,1398.006356815053
10383,"Las Vegas, NV",NV,2016-10-31,930.8318329337882,0,0,2016,10,21,925.5312519992536
10847,"New York, NY",NY,2016-11-30,2353.8163467744057,0,0,2016,11,22,2362.5438894534573
10848,"Los Angeles, CA",CA,2016-11-30,1935.901710223762,0,0,2016,11,22,1925.723019530042
10849,"Chicago, IL",IL,2016-11-30,1437.3712018147955,0,0,2016,11,22,1450.9204315121026
10850,"Dallas, TX",TX,2016-11-30,1164.5271400480483,1,0,2016,11,22,1158.3787812601456
10851,"Houston, TX",TX,2016-11-30,1201.4481616712098,0,0,2016,11,22,1205.109938959289
10852,"Washington, DC",VA,2016-11-30,1794.386549525713,1,0,2016,11,22,1800.6430890807765
10853,"Philadelphia, PA",PA,2016-11-30,1319.0550300771656,0,0,2016,11,22,1316.3866368147126
10854,"Miami, FL",FL,2016-11-30,1490.9266953887395,0,0,2016,11,22,1484.99531914083
10855,"Atlanta, GA",GA,2016-11-30,1160.9790829950473,1,0,2016,11,22,1157.3226614046823
10856,"Boston, MA",MA,2016-11-30,2167.6665602829357,0,0,2016,11,22,2184.8159014660287
10857,"Phoenix, AZ",AZ,2016-11-30,938.8144768589066,1,0,2016,11,22,936.3391011224948
10858,"San Francisco, CA",CA,2016-11-30,2516.59304580466,0,0,2016,11,22,2527.7931875877216
10859,"Riverside, CA",CA,2016-11-30,1292.6904086248294,0,0,2016,11,22,1292.9816054013231
10860,"Detroit, MI",MI,2016-11-30,894.1454592271756,0,0,2016,11,22,897.8640953151717
10861,"Seattle, WA",WA,2016-11-30,1549.7970034791954,0,0,2016,11,22,1554.7942895473857
10862,"Minneapolis, MN",MN,2016-11-30,1230.7528156865117,0,0,2016,11,22,1231.1458629278848
10863,"San Diego, CA",CA,2016-11-30,1728.1713251037766,0,0,2016,11,22,1723.5872707548488
10864,"Tampa, FL",FL,2016-11-30,1068.5551316907363,1,0,2016,11,22,1057.9505324246818
10865,"Denver, CO",CO,2016-11-30,1371.7744025887298,1,0,2016,11,22,1386.1792935005024
10876,"Las Vegas, NV",NV,2016-11-30,924.6493017859632,0,0,2016,11,22,930.8318329337882
11340,"New York, NY",NY,2016-12-31,2339.93395698285,0,0,2016,12,23,2353.8163467744057
11341,"Los Angeles, CA",CA,2016-12-31,1945.5489659048208,0,0,2016,12,23,1935.901710223762
11342,"Chicago, IL",IL,2016-12-31,1432.458443901238,0,0,2016,12,23,1437.3712018147955
11343,"Dallas, TX",TX,2016-12-31,1165.7818889348775,1,0,2016,12,23,1164.5271400480483
11344,"Houston, TX",TX,2016-12-31,1198.8394759199523,0,0,2016,12,23,1201.4481616712098
11345,"Washington, DC",VA,2016-12-31,1788.718664573573,1,0,2016,12,23,1794.386549525713
11346,"Philadelphia, PA",PA,2016-12-31,1312.8487251154452,0,0,2016,12,23,1319.0550300771656
11347,"Miami, FL",FL,2016-12-31,1488.3055681904514,0,0,2016,12,23,1490.9266953887395
11348,"Atlanta, GA",GA,2016-12-31,1160.5397454585789,1,0,2016,12,23,1160.9790829950473
11349,"Boston, MA",MA,2016-12-31,2163.875725520975,0,0,2016,12,23,2167.6665602829357
11350,"Phoenix, AZ",AZ,2016-12-31,938.2842489789122,1,0,2016,12,23,938.8144768589066
11351,"San Francisco, CA",CA,2016-12-31,2508.9980199609936,0,0,2016,12,23,2516.59304580466
11352,"Riverside, CA",CA,2016-12-31,1301.0173398848613,0,0,2016,12,23,1292.6904086248294
11353,"Detroit, MI",MI,2016-12-31,905.2840147628352,0,0,2016,12,23,894.1454592271756
11354,"Seattle, WA",WA,2016-12-31,1552.1584047230656,0,0,2016,12,23,1549.7970034791954
11355,"Minneapolis, MN",MN,2016-12-31,1229.420683603398,0,0,2016,12,23,1230.7528156865117
11356,"San Diego, CA",CA,2016-12-31,1737.366034315567,0,0,2016,12,23,1728.1713251037766
11357,"Tampa, FL",FL,2016-12-31,1069.3834771685124,1,0,2016,12,23,1068.5551316907363
11358,"Denver, CO",CO,2016-12-31,1372.9302916567956,1,0,2016,12,23,1371.7744025887298
11369,"Las Vegas, NV",NV,2016-12-31,920.4667959961236,0,0,2016,12,23,924.6493017859632
11833,"New York, NY",NY,2017-01-31,2333.1035274570377,0,0,2017,1,24,2339.93395698285
11834,"Los Angeles, CA",CA,2017-01-31,1958.528652935128,0,0,2017,1,24,1945.5489659048208
11835,"Chicago, IL",IL,2017-01-31,1436.1728899134785,0,0,2017,1,24,1432.458443901238
11836,"Dallas, TX",TX,2017-01-31,1165.1901025212037,1,0,2017,1,24,1165.7818889348775
11837,"Houston, TX",TX,2017-01-31,1192.484715348869,0,0,2017,1,24,1198.8394759199523
11838,"Washington, DC",VA,2017-01-31,1796.624740860325,1,0,2017,1,24,1788.718664573573
11839,"Philadelphia, PA",PA,2017-01-31,1315.5060881163736,0,0,2017,1,24,1312.8487251154452
11840,"Miami, FL",FL,2017-01-31,1496.805971722776,0,0,2017,1,24,1488.3055681904514
11841,"Atlanta, GA",GA,2017-01-31,1165.2683676193772,1,0,2017,1,24,1160.5397454585789
11842,"Boston, MA",MA,2017-01-31,2190.257209629984,0,0,2017,1,24,2163.875725520975
11843,"Phoenix, AZ",AZ,2017-01-31,947.0132017102646,1,0,2017,1,24,938.2842489789122
11844,"San Francisco, CA",CA,2017-01-31,2518.5015076477966,0,0,2017,1,24,2508.9980199609936
11845,"Riverside, CA",CA,2017-01-31,1307.082986433783,0,0,2017,1,24,1301.0173398848613
11846,"Detroit, MI",MI,2017-01-31,901.6886115326208,0,0,2017,1,24,905.2840147628352
11847,"Seattle, WA",WA,2017-01-31,1557.063317409777,0,0,2017,1,24,1552.1584047230656
11848,"Minneapolis, MN",MN,2017-01-31,1233.122040782236,0,0,2017,1,24,1229.420683603398
11849,"San Diego, CA",CA,2017-01-31,1742.1189227962377,0,0,2017,1,24,1737.366034315567
11850,"Tampa, FL",FL,2017-01-31,1080.845375267072,1,0,2017,1,24,1069.3834771685124
11851,"Denver, CO",CO,2017-01-31,1380.2654163739105,1,0,2017,1,24,1372.9302916567956
11862,"Las Vegas, NV",NV,2017-01-31,924.3215774218236,0,0,2017,1,24,920.4667959961236
12326,"New York, NY",NY,2017-02-28,2331.571846455144,0,0,2017,2,25,2333.1035274570377
12327,"Los Angeles, CA",CA,2017-02-28,1972.471910599012,0,0,2017,2,25,1958.528652935128
12328,"Chicago, IL",IL,2017-02-28,1452.319461711562,0,0,2017,2,25,1436.1728899134785
12329,"Dallas, TX",TX,2017-02-28,1163.8778052478326,1,0,2017,2,25,1165.1901025212037
12330,"Houston, TX",TX,2017-02-28,1201.805178618974,0,0,2017,2,25,1192.484715348869
12331,"Washington, DC",VA,2017-02-28,1811.4020981318952,1,0,2017,2,25,1796.624740860325
12332,"Philadelphia, PA",PA,2017-02-28,1319.8613410769476,0,0,2017,2,25,1315.5060881163736
12333,"Miami, FL",FL,2017-02-28,1500.8790977519254,0,0,2017,2,25,1496.805971722776
12334,"Atlanta, GA",GA,2017-02-28,1175.6407036975047,1,0,2017,2,25,1165.2683676193772
12335,"Boston, MA",MA,2017-02-28,2225.755242610649,0,0,2017,2,25,2190.257209629984
12336,"Phoenix, AZ",AZ,2017-02-28,955.0356395218614,1,0,2017,2,25,947.0132017102646
12337,"San Francisco, CA",CA,2017-02-28,2535.888096551446,0,0,2017,2,25,2518.5015076477966
12338,"Riverside, CA",CA,2017-02-28,1322.4356732363435,0,0,2017,2,25,1307.082986433783
12339,"Detroit, MI",MI,2017-02-28,905.5582407010096,0,0,2017,2,25,901.6886115326208
12340,"Seattle, WA",WA,2017-02-28,1578.1865098253256,0,0,2017,2,25,1557.063317409777
12341,"Minneapolis, MN",MN,2017-02-28,1243.566852069593,0,0,2017,2,25,1233.122040782236
12342,"San Diego, CA",CA,2017-02-28,1758.627444069764,0,0,2017,2,25,1742.1189227962377
12343,"Tampa, FL",FL,2017-02-28,1086.919987992677,1,0,2017,2,25,1080.845375267072
12344,"Denver, CO",CO,2017-02-28,1390.9653674615154,1,0,2017,2,25,1380.2654163739105
12355,"Las Vegas, NV",NV,2017-02-28,942.1014068838184,0,0,2017,2,25,924.3215774218236
12819,"New York, NY",NY,2017-03-31,2341.6808436902006,0,0,2017,3,26,2331.571846455144
12820,"Los Angeles, CA",CA,2017-03-31,1990.32373540262,0,0,2017,3,26,1972.471910599012
12821,"Chicago, IL",IL,2017-03-31,1470.7380329403184,0,0,2017,3,26,1452.319461711562
12822,"Dallas, TX",TX,2017-03-31,1177.1656740610792,1,0,2017,3,26,1163.8778052478326
12823,"Houston, TX",TX,2017-03-31,1205.7693714716318,0,0,2017,3,26,1201.805178618974
12824,"Washington, DC",VA,2017-03-31,1823.879390886879,1,0,2017,3,26,1811.4020981318952
12825,"Philadelphia, PA",PA,2017-03-31,1333.9470045553385,0,0,2017,3,26,1319.8613410769476
12826,"Miami, FL",FL,2017-03-31,1511.7896883846,0,0,2017,3,26,1500.8790977519254
12827,"Atlanta, GA",GA,2017-03-31,1186.0078100797778,1,0,2017,3,26,1175.6407036975047
12828,"Boston, MA",MA,2017-03-31,2257.481918507978,0,0,2017,3,26,2225.755242610649
12829,"Phoenix, AZ",AZ,2017-03-31,963.9017295443408,1,0,2017,3,26,955.0356395218614
12830,"San Francisco, CA",CA,2017-03-31,2547.6995175506795,0,0,2017,3,26,2535.888096551446
12831,"Riverside, CA",CA,2017-03-31,1338.2930664831226,0,0,2017,3,26,1322.4356732363435
12832,"Detroit, MI",MI,2017-03-31,903.8009495764665,0,0,2017,3,26,905.5582407010096
12833,"Seattle, WA",WA,2017-03-31,1602.9834210158024,0,0,2017,3,26,1578.1865098253256
12834,"Minneapolis, MN",MN,2017-03-31,1255.1300541010403,0,0,2017,3,26,1243.566852069593
12835,"San Diego, CA",CA,2017-03-31,1773.618612063755,0,0,2017,3,26,1758.627444069764
12836,"Tampa, FL",FL,2017-03-31,1100.7890195484813,1,0,2017,3,26,1086.919987992677
12837,"Denver, CO",CO,2017-03-31,1405.0698269314362,1,0,2017,3,26,1390.9653674615154
12848,"Las Vegas, NV",NV,2017-03-31,962.6321765434382,0,0,2017,3,26,942.1014068838184
13312,"New York, NY",NY,2017-04-30,2356.410019563988,0,0,2017,4,27,2341.6808436902006
13313,"Los Angeles, CA",CA,2017-04-30,2002.996298044698,0,0,2017,4,27,1990.32373540262
13314,"Chicago, IL",IL,2017-04-30,1484.625030220888,0,0,2017,4,27,1470.7380329403184
13315,"Dallas, TX",TX,2017-04-30,1185.3848406591435,1,0,2017,4,27,1177.1656740610792
13316,"Houston, TX",TX,2017-04-30,1203.218151404304,0,0,2017,4,27,1205.7693714716318
13317,"Washington, DC",VA,2017-04-30,1830.6409011505973,1,0,2017,4,27,1823.879390886879
13318,"Philadelphia, PA",PA,2017-04-30,1342.8690496046531,0,0,2017,4,27,1333.9470045553385
13319,"Miami, FL",FL,2017-04-30,1518.0517822642105,0,0,2017,4,27,1511.7896883846
13320,"Atlanta, GA",GA,2017-04-30,1200.7715378136086,1,0,2017,4,27,1186.0078100797778
13321,"Boston, MA",MA,2017-04-30,2269.8311203157537,0,0,2017,4,27,2257.481918507978
13322,"Phoenix, AZ",AZ,2017-04-30,972.4483980280108,1,0,2017,4,27,963.9017295443408
13323,"San Francisco, CA",CA,2017-04-30,2556.0774708729773,0,0,2017,4,27,2547.6995175506795
13324,"Riverside, CA",CA,2017-04-30,1357.722800476021,0,0,2017,4,27,1338.2930664831226
13325,"Detroit, MI",MI,2017-04-30,914.9318803998906,0,0,2017,4,27,903.8009495764665
13326,"Seattle, WA",WA,2017-04-30,1625.797943486717,0,0,2017,4,27,1602.9834210158024
13327,"Minneapolis, MN",MN,2017-04-30,1266.5317054420964,0,0,2017,4,27,1255.1300541010403
13328,"San Diego, CA",CA,2017-04-30,1786.408335206111,0,0,2017,4,27,1773.618612063755
